Country Name,Country Code,Series Name,Series Code,1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023]
Papua New Guinea,PNG,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1.856,-2.495,-0.121,-0.159,2.164,2.721,6.345,5.41,7.815,-0.296,6.8,10.128,1.108,4.657,3.825,13.544,6.578,5.49,3.535,-0.279,4.48,-3.167,-0.78,5.165,2.681
Papua New Guinea,PNG,GDP per capita (current US$),NY.GDP.PCAP.CD,653.408,639.279,540.674,509.03,580.598,624.035,748.735,1245.474,1379.127,1635.04,1578.969,1879.241,2303.827,2653.093,2578.499,2742.25,2502.073,2332.676,2495.141,2584.328,2593.776,2446.085,2624.604,3115.923,2994.453
Papua New Guinea,PNG,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,-1.639,-5.803,-3.455,-3.448,-1.163,-0.579,2.98,2.12,4.499,-3.326,3.594,6.87,-1.785,1.79,1.066,10.612,3.902,2.917,1.085,-2.571,2.145,-5.225,-2.773,3.162,0.819
Papua New Guinea,PNG,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,14.932,15.596,9.298,11.799,14.709,2.159,1.781,2.368,0.911,10.761,6.918,6.014,4.441,4.537,4.96,5.222,5.996,6.674,5.422,4.374,3.929,4.872,4.484,5.253,2.299
Papua New Guinea,PNG,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,,2.92,,,,,,,,,,2.002,2.62,,,,,,,,,,,2.689,
Papua New Guinea,PNG,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,63.537,57.742,68.268,69.734,,,,,,,,,,,,26.895,29.875,33.74,32.686,36.674,40.154,48.68,52.576,48.255,
Papua New Guinea,PNG,Human capital index (HCI) (scale 0-1),HD.HCI.OVRL,,,,,,,,,,,,,,,,,,,0.384,0.425,,0.429,,,
Papua New Guinea,PNG,Gini index,SI.POV.GINI,,,,,,,,,,,41.9,,,,,,,,,,,,,,
Paraguay,PRY,GDP (current US$B),NY.GDP.MKTP.CD,8.837,8.856,8.496,7.196,7.691,9.624,10.738,13.429,17.856,24.615,22.355,27.261,33.756,33.272,38.501,40.378,36.211,36.09,38.997,40.225,37.925,35.432,39.951,41.953,42.956
Paraguay,PRY,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,-1.366,-2.314,-0.834,-0.021,4.321,4.057,2.133,4.807,5.422,6.496,-0.261,11.095,4.286,-0.708,8.293,5.301,2.957,4.268,4.81,3.204,-0.402,-0.82,4.017,0.176,4.714
Paraguay,PRY,GDP per capita (current US$),NY.GDP.PCAP.CD,1758.26,1728.341,1630.191,1361.249,1436.765,1776.932,1960.515,2426.417,3194.263,4360.429,3920.186,4725.726,5776.282,5617.105,6410.815,6629.417,5861.402,5759.042,6136.058,6242.961,5807.839,5353.348,5959.442,6187.066,6260.455
Paraguay,PRY,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,-3.379,-4.178,-2.503,-1.439,3.02,2.846,1.004,3.713,4.376,5.459,-1.266,9.823,2.942,-2.039,6.809,3.83,1.503,2.793,3.346,1.796,-1.724,-2.148,2.696,-0.961,3.481
Paraguay,PRY,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,6.752,8.982,7.268,10.51,14.237,4.323,6.807,9.589,8.13,10.155,2.592,4.651,8.254,3.676,2.684,5.029,3.129,4.087,3.602,3.976,2.757,1.768,4.788,9.766,4.632
Paraguay,PRY,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,5.343,7.61,6.206,9.393,6.814,6.513,4.825,5.277,4.713,4.415,5.46,4.569,4.67,4.086,4.385,5.034,4.556,5.255,6.138,6.217,6.595,7.548,7.311,6.755,5.794
Paraguay,PRY,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,
Paraguay,PRY,Human capital index (HCI) (scale 0-1),HD.HCI.OVRL,,,,,,,,,,,,0.511,,,,,,,0.533,0.528,,0.528,,,
Paraguay,PRY,Gini index,SI.POV.GINI,54.6,,54.6,57.3,54.9,52.3,51.4,53.0,53.0,50.7,49.1,51.0,52.3,47.6,47.9,50.7,47.6,47.9,48.5,46.0,45.7,43.5,42.9,45.1,
Peru,PER,GDP (current US$B),NY.GDP.MKTP.CD,50.187,51.745,52.03,54.778,58.731,66.769,76.061,88.643,102.171,120.551,120.823,147.528,171.762,192.65,201.176,200.786,189.803,191.898,211.008,222.597,228.346,201.41,226.354,246.489,267.603
Peru,PER,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1.495,2.694,0.618,5.454,4.165,4.958,6.285,7.529,8.518,9.127,1.096,8.332,6.327,6.14,5.853,2.382,3.252,3.953,2.519,3.969,2.241,-10.933,13.355,2.726,-0.55
Peru,PER,GDP per capita (current US$),NY.GDP.PCAP.CD,1911.735,1941.318,1925.979,2003.971,2126.138,2393.666,2702.238,3123.32,3572.364,4184.886,4164.97,5047.205,5826.832,6475.72,6697.188,6614.831,6180.119,6163.86,6676.309,6912.104,6956.496,6047.475,6713.662,7239.111,7789.871
Peru,PER,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,-0.183,1.145,-0.725,4.221,3.076,3.94,5.328,6.643,7.686,8.347,0.388,7.516,5.432,5.17,4.833,1.319,2.049,2.548,0.986,2.037,0.307,-12.217,11.974,1.717,-1.428
Peru,PER,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,3.47,3.757,1.977,0.193,2.259,3.662,1.616,2.002,1.78,5.786,2.936,1.528,3.369,3.611,2.768,3.412,3.398,3.557,2.995,1.509,2.252,2.002,4.272,8.334,6.456
Peru,PER,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,4.367,4.069,4.848,4.84,4.151,4.707,4.866,4.172,4.079,4.025,3.964,3.596,3.477,3.238,3.575,3.208,3.272,3.741,3.691,3.492,3.379,7.179,5.097,4.291,4.899
Peru,PER,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,,,,,,,,29.462,25.731,23.438,24.018,21.771,19.098,17.759,17.053,18.338,21.747,22.699,23.881,25.031,25.969,34.221,34.855,,
Peru,PER,Human capital index (HCI) (scale 0-1),HD.HCI.OVRL,,,,,,,,,,,,0.545,,,,,,,0.586,0.595,,0.605,,,
Peru,PER,Gini index,SI.POV.GINI,54.8,49.1,51.3,53.6,53.1,49.9,50.4,50.3,50.0,47.5,47.0,45.5,44.7,44.4,43.9,43.1,43.4,43.6,43.3,42.4,41.5,43.7,40.1,40.3,
Philippines,PHL,GDP (current US$B),NY.GDP.MKTP.CD,85.64,83.67,78.921,84.307,87.039,95.002,107.42,127.653,155.98,181.625,175.975,208.369,234.217,261.921,283.903,297.484,306.446,318.627,328.481,346.842,376.823,361.751,394.087,404.353,437.146
Philippines,PHL,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,3.346,4.383,3.049,3.716,5.087,6.569,4.943,5.316,6.519,4.344,1.448,7.334,3.858,6.897,6.751,6.348,6.348,7.149,6.931,6.341,6.119,-9.518,5.715,7.581,5.546
Philippines,PHL,GDP per capita (current US$),NY.GDP.PCAP.CD,1123.164,1073.264,991.148,1037.175,1049.386,1122.856,1245.287,1452.221,1741.604,1990.356,1893.282,2201.777,2431.2,2671.778,2847.568,2935.929,2974.297,3038.152,3077.434,3194.673,3413.849,3224.423,3460.539,3499.107,3725.551
Philippines,PHL,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,0.965,2.094,0.891,1.599,2.987,4.472,2.931,3.351,4.546,2.411,-0.401,5.418,2.024,5.049,4.965,4.642,4.587,5.266,5.064,4.549,4.377,-10.978,4.147,6.018,3.946
Philippines,PHL,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,5.939,3.977,5.346,2.723,2.289,4.829,6.517,5.485,2.9,8.26,4.219,3.79,4.718,3.027,2.583,3.598,0.674,1.254,2.853,5.309,2.392,2.393,3.927,5.821,5.978
Philippines,PHL,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,9.809,11.189,3.698,,3.527,3.554,3.795,4.052,3.434,3.72,3.858,3.605,3.592,3.504,3.497,3.6,3.068,2.695,2.552,2.338,2.237,2.522,3.398,2.598,
Philippines,PHL,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,52.835,58.598,59.261,64.715,71.116,71.601,65.71,58.798,51.575,52.432,52.401,50.196,48.806,49.157,47.144,43.426,,,,,,,,,
Philippines,PHL,Human capital index (HCI) (scale 0-1),HD.HCI.OVRL,,,,,,,,,,,,,,,,,,,0.548,0.549,,0.516,,,
Philippines,PHL,Gini index,SI.POV.GINI,,47.7,,,46.6,,,47.2,,,46.3,,,46.5,,,44.6,,,42.3,,,40.7,,
Poland,POL,GDP (current US$B),NY.GDP.MKTP.CD,170.031,172.22,190.905,199.07,217.829,255.107,306.146,344.627,429.021,533.6,439.732,475.697,524.374,495.231,515.762,539.08,477.111,470.025,524.641,588.78,596.058,599.443,681.346,689.763,811.229
Poland,POL,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,4.655,4.561,1.259,2.036,3.498,4.983,3.507,6.131,7.062,4.2,2.832,2.935,5.042,1.545,0.857,3.837,4.383,2.954,5.14,5.945,4.45,-2.02,6.935,5.638,0.161
Poland,POL,GDP per capita (current US$),NY.GDP.PCAP.CD,4398.072,4501.48,4991.244,5207.129,5701.639,6681.31,8021.548,9035.533,11254.314,13995.781,11525.901,12504.25,13776.388,13010.756,13558.341,14181.949,12560.051,12378.813,13815.501,15504.508,15700.014,15816.819,18050.278,18732.498,22112.862
Poland,POL,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,4.664,5.659,1.287,2.083,3.568,5.044,3.552,6.198,7.12,4.186,2.763,3.229,4.986,1.545,0.917,3.915,4.453,2.998,5.127,5.945,4.476,-1.848,7.365,8.292,0.532
Poland,POL,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,7.154,9.9,5.408,1.905,0.683,3.383,2.184,1.285,2.459,4.165,3.795,2.581,4.239,3.56,0.992,0.054,-0.874,-0.665,2.076,1.813,2.227,3.374,5.055,14.429,11.529
Poland,POL,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,12.29,14.928,18.435,20.211,19.899,18.822,17.592,13.794,9.551,7.069,8.131,9.578,9.576,10.031,10.293,8.971,7.475,6.141,4.867,3.835,3.267,3.155,3.268,2.811,2.743
Poland,POL,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,42.471,41.622,41.217,48.649,51.439,49.379,51.233,51.224,48.291,50.523,52.833,56.81,57.492,61.055,62.005,58.2,56.932,60.466,56.707,54.827,52.693,66.774,58.221,50.148,
Poland,POL,Human capital index (HCI) (scale 0-1),HD.HCI.OVRL,,,,,,,,,,,,0.701,,,,,,,0.747,0.76,,0.753,,,
Poland,POL,Gini index,SI.POV.GINI,,,,,,38.0,35.8,34.7,34.0,33.5,33.4,33.2,33.2,33.0,33.1,32.8,31.8,31.2,29.7,30.2,28.8,28.5,28.5,,
Portugal,PRT,GDP (current US$B),NY.GDP.MKTP.CD,127.47,118.605,121.604,134.796,165.226,189.382,197.254,208.756,240.496,263.416,244.668,238.113,245.118,216.224,226.434,229.902,199.394,206.426,221.358,242.313,239.987,229.032,255.535,255.197,287.08
Portugal,PRT,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,3.907,3.816,1.944,0.771,-0.931,1.789,0.782,1.625,2.507,0.319,-3.122,1.738,-1.696,-4.057,-0.923,0.792,1.792,2.019,3.506,2.849,2.683,-8.301,5.737,6.828,2.261
Portugal,PRT,GDP per capita (current US$),NY.GDP.PCAP.CD,12475.292,11526.372,11734.765,12936.693,15797.782,18064.158,18780.128,19839.454,22811.056,24949.041,23151.215,22520.642,23217.295,20563.714,21653.196,22103.701,19250.107,19991.972,21490.43,23562.555,23330.817,22242.406,24661.166,24515.266,27275.112
Portugal,PRT,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,3.321,3.089,1.227,0.221,-1.302,1.546,0.595,1.442,2.306,0.175,-3.214,1.691,-1.551,-3.668,-0.377,1.337,2.214,2.342,3.759,3.014,2.658,-8.397,5.077,6.336,1.138
Portugal,PRT,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2.34,2.853,4.37,3.6,3.219,2.365,2.277,3.108,2.454,2.589,-0.836,1.403,3.653,2.773,0.274,-0.278,0.488,0.607,1.369,0.994,0.338,-0.012,1.266,7.833,4.311
Portugal,PRT,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,4.579,3.806,3.829,4.497,6.132,6.319,7.582,7.649,7.966,7.553,9.432,10.771,12.682,15.531,16.188,13.897,12.447,11.068,8.869,6.994,6.464,6.801,6.577,6.011,6.509
Portugal,PRT,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,65.515,63.506,65.523,67.962,71.666,76.401,79.473,78.725,76.16,80.866,93.22,100.776,105.813,136.183,140.048,152.355,150.71,146.927,147.478,140.623,138.869,161.298,147.189,119.395,
Portugal,PRT,Human capital index (HCI) (scale 0-1),HD.HCI.OVRL,,,,,,,,,,,,0.743,,,,,,,0.776,0.783,,0.769,,,
Portugal,PRT,Gini index,SI.POV.GINI,,,,,38.8,38.9,38.5,38.1,36.8,36.6,34.9,35.8,36.3,36.0,36.2,35.6,35.5,35.2,33.8,33.5,32.8,34.7,34.6,,
Puerto Rico,PRI,GDP (current US$B),NY.GDP.MKTP.CD,57.841,61.702,69.208,71.624,74.827,80.322,83.915,87.276,89.524,93.639,96.386,98.381,100.352,101.565,102.45,102.446,103.376,104.337,103.446,100.958,105.126,103.131,106.427,113.567,117.902
Puerto Rico,PRI,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,5.39,3.272,6.313,0.916,0.053,8.749,-1.987,-1.409,-1.163,-1.844,-1.952,-0.413,-0.359,0.029,-0.307,-1.19,-1.049,-1.264,-2.885,-4.361,1.675,-4.181,0.385,3.568,0.564
Puerto Rico,PRI,GDP per capita (current US$),NY.GDP.PCAP.CD,15220.991,16192.127,18123.199,18731.459,19557.12,20988.992,21959.323,22935.941,23664.882,24898.335,25768.726,26435.749,27278.883,27944.734,28513.166,28981.457,29763.488,30627.163,31108.753,31615.067,32916.867,31427.429,32619.25,35268.079,36779.059
Puerto Rico,PRI,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,4.863,2.987,6.086,0.786,-0.009,8.726,-1.845,-0.991,-0.582,-1.267,-1.416,0.092,0.801,1.247,0.842,0.437,0.707,0.665,-0.508,-0.41,1.665,-6.746,0.966,4.938,1.016
Puerto Rico,PRI,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,,,,,,,,,,,,,,,,,,,,,,,,
Puerto Rico,PRI,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,11.81,10.08,11.4,11.94,11.78,10.31,11.35,11.01,10.93,11.48,15.0,16.1,15.7,14.5,14.3,13.9,12.0,11.8,10.8,9.2,8.3,,7.9,6.0,
Puerto Rico,PRI,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,
Puerto Rico,PRI,Human capital index (HCI) (scale 0-1),HD.HCI.OVRL,,,,,,,,,,,,,,,,,,,,,,,,,
Puerto Rico,PRI,Gini index,SI.POV.GINI,,,,,,,,,,,,,,,,,,,,,,,,,
Qatar,QAT,GDP (current US$B),NY.GDP.MKTP.CD,12.393,17.76,17.538,19.364,23.534,31.734,44.53,60.882,79.712,115.27,97.798,125.122,167.775,186.834,198.728,206.225,161.74,151.732,161.099,183.335,176.371,144.411,179.732,235.77,
Qatar,QAT,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,4.284,8.028,3.898,7.182,3.72,19.219,7.493,26.17,17.986,17.664,11.957,19.592,13.375,4.73,5.556,5.334,4.753,3.064,-1.498,1.235,0.688,-3.558,1.627,4.209,
Qatar,QAT,GDP per capita (current US$),NY.GDP.PCAP.CD,20207.226,27494.771,25836.271,27151.032,31440.221,40792.276,52468.446,59978.861,64706.99,79811.598,60733.982,73021.31,92992.997,98041.362,97630.826,93126.149,66984.91,58467.236,59407.698,66264.081,62827.397,52315.66,66858.742,87480.42,
Qatar,QAT,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,-1.209,2.57,-1.136,2.019,-1.177,14.711,-1.47,5.493,-2.782,0.361,0.415,12.387,7.678,-0.848,-1.177,-3.178,-3.928,-4.108,-5.733,-0.777,-0.764,-1.921,4.354,3.943,
Qatar,QAT,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2.182,1.65,1.471,0.24,2.265,6.799,8.814,11.836,13.758,15.05,-4.863,-2.425,1.138,2.315,3.222,3.35,1.814,2.677,0.395,0.256,-0.667,-2.54,2.304,4.995,3.028
Qatar,QAT,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,,,,,,1.48,,0.87,0.52,0.31,0.31,0.45,0.56,0.48,0.28,0.2,0.17,0.15,0.14,0.11,0.1,0.14,0.14,0.13,
Qatar,QAT,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,
Qatar,QAT,Human capital index (HCI) (scale 0-1),HD.HCI.OVRL,,,,,,,,,,,,0.591,,,,,,,0.615,0.635,,0.638,,,
Qatar,QAT,Gini index,SI.POV.GINI,,,,,,,,,,,,,,,,,,,35.1,,,,,,
Romania,ROU,GDP (current US$B),NY.GDP.MKTP.CD,35.953,37.254,40.395,46.066,57.806,74.974,98.454,122.024,174.589,214.317,174.102,170.029,192.614,179.133,189.789,199.714,177.884,185.288,210.147,243.316,251.018,251.363,285.81,298.892,351.003
Romania,ROU,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,-0.377,2.461,5.218,5.703,2.341,10.428,4.668,8.029,7.234,9.307,-5.517,-3.901,4.517,1.925,0.27,4.121,3.161,2.858,8.197,6.029,3.853,-3.678,5.709,4.107,2.148
Romania,ROU,GDP per capita (current US$),NY.GDP.PCAP.CD,1599.906,1659.929,1825.193,2119.855,2679.406,3494.991,4618.004,5757.531,8360.338,10435.218,8548.049,8397.809,9560.159,8930.73,9497.206,10031.342,8976.954,9404.381,10727.971,12494.424,12957.999,13047.457,14946.625,15692.307,18419.419
Romania,ROU,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,-0.22,2.594,6.697,7.656,3.082,11.059,5.317,8.671,8.83,11.144,-4.727,-3.329,5.032,2.38,0.643,4.511,3.647,3.449,8.824,6.654,4.402,-3.146,6.5,4.517,2.1
Romania,ROU,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,45.804,45.667,34.477,22.54,15.273,11.874,9.015,6.559,4.837,7.851,5.587,6.091,5.789,3.335,3.985,1.068,-0.594,-1.545,1.339,4.625,3.828,2.631,5.052,13.795,10.397
Romania,ROU,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,6.239,6.969,6.562,8.112,6.95,7.719,7.174,7.27,6.413,5.788,6.859,6.959,7.177,6.794,7.096,6.802,6.812,5.901,4.927,4.187,3.912,5.035,5.59,5.614,5.592
Romania,ROU,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,30.01,27.845,28.521,27.786,25.056,21.659,19.353,16.292,17.614,18.336,28.231,34.136,37.248,40.388,43.883,46.269,45.17,47.28,44.327,42.565,43.362,57.296,55.913,50.453,
Romania,ROU,Human capital index (HCI) (scale 0-1),HD.HCI.OVRL,,,,,,,,,,,,0.6,,,,,,,0.601,0.594,,0.584,,,
Romania,ROU,Gini index,SI.POV.GINI,,,,,,,,39.6,37.5,36.4,35.6,35.5,35.9,36.5,36.9,36.0,35.9,34.4,36.0,35.8,34.8,34.6,33.9,,
Russian Federation,RUS,GDP (current US$B),NY.GDP.MKTP.CD,195.907,259.71,306.602,345.47,430.347,591.017,764.016,989.932,1299.703,1660.848,1222.646,1524.917,2045.923,2208.294,2292.47,2059.242,1363.482,1276.786,1574.199,1657.329,1693.115,1493.076,1843.392,2266.029,2021.421
Russian Federation,RUS,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,6.4,10.0,5.1,4.7,7.3,7.2,6.4,8.2,8.5,5.2,-7.8,4.5,4.3,4.024,1.755,0.736,-1.973,0.194,1.826,2.807,2.198,-2.654,5.614,-2.07,3.6
Russian Federation,RUS,GDP per capita (current US$),NY.GDP.PCAP.CD,1330.757,1771.594,2100.353,2377.53,2975.123,4102.365,5323.455,6920.2,9101.239,11635.284,8562.824,10674.99,14305.332,15401.852,15941.448,14055.473,9277.714,8663.158,10658.913,11211.888,11447.701,10108.327,12521.522,15445.242,13817.046
Russian Federation,RUS,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,6.73,10.464,5.547,5.183,7.788,7.632,6.807,8.555,8.686,5.246,-7.828,4.453,4.177,3.763,1.453,-1.122,-2.276,-0.09,1.614,2.717,2.142,-2.527,5.966,-1.733,3.894
Russian Federation,RUS,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,85.746,20.799,21.477,15.789,13.663,10.889,12.685,9.669,9.007,14.111,11.647,6.849,8.44,5.075,6.754,7.823,15.534,7.042,3.683,2.878,4.47,3.382,6.694,,
Russian Federation,RUS,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,13.036,10.581,8.978,7.875,8.21,7.763,7.124,7.055,6.002,6.205,8.301,7.407,6.571,5.484,5.513,5.212,5.615,5.591,5.238,4.871,4.513,5.62,4.749,3.867,3.076
Russian Federation,RUS,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,,,,41.353,,23.398,16.48,9.668,7.111,6.479,8.687,9.09,8.629,8.538,12.336,11.174,12.302,12.998,14.622,14.538,15.6,21.141,19.202,17.582,
Russian Federation,RUS,Human capital index (HCI) (scale 0-1),HD.HCI.OVRL,,,,,,,,,,,,0.601,,,,,,,0.729,0.729,,0.681,,,
Russian Federation,RUS,Gini index,SI.POV.GINI,,,,,,,,,,,,,,,,36.9,36.5,36.7,35.5,35.3,35.7,33.7,35.1,,
Rwanda,RWA,GDP (current US$B),NY.GDP.MKTP.CD,2.157,2.069,1.967,1.966,2.138,2.376,2.934,3.32,4.071,5.18,5.674,6.125,6.885,7.655,7.82,8.239,8.544,8.695,9.253,9.638,10.349,10.174,11.069,13.316,14.098
Rwanda,RWA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,4.352,8.371,8.485,13.192,2.202,7.448,9.378,9.227,7.633,11.161,6.248,7.335,7.958,8.642,4.72,6.167,8.857,5.971,3.918,8.516,9.447,-3.374,10.858,8.158,8.241
Rwanda,RWA,GDP per capita (current US$),NY.GDP.PCAP.CD,269.316,255.097,239.131,234.822,249.561,270.307,325.03,358.119,427.432,529.529,564.977,594.116,650.937,706.137,704.416,724.722,733.813,728.803,756.548,769.075,806.332,773.932,822.268,966.571,1000.219
Rwanda,RWA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,3.115,7.029,6.981,11.186,-0.132,4.712,6.537,6.355,4.773,8.22,3.479,4.572,5.224,6.002,2.258,3.673,6.29,3.413,1.374,5.906,6.862,-5.662,8.26,5.686,5.799
Rwanda,RWA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,-2.406,3.9,3.343,1.993,7.45,12.251,9.014,8.883,9.081,15.438,12.944,-0.246,3.08,10.271,5.924,2.354,2.529,7.174,8.28,-0.311,3.348,9.85,-0.391,17.689,19.79
Rwanda,RWA,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,,,,0.89,,,,,,,,,,,,1.169,,,11.875,10.759,11.236,11.829,15.775,15.084,12.352
Rwanda,RWA,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,
Rwanda,RWA,Human capital index (HCI) (scale 0-1),HD.HCI.OVRL,,,,,,,,,,,,,,,,,,,0.374,0.377,,0.38,,,
Rwanda,RWA,Gini index,SI.POV.GINI,,48.5,,,,,52.0,,,,,47.2,,,45.1,,,43.7,,,,,,,
Samoa,WSM,GDP (current US$B),NY.GDP.MKTP.CD,0.255,0.259,0.266,0.282,0.333,0.408,0.477,0.5,0.574,0.641,0.628,0.68,0.744,0.773,0.798,0.797,0.824,0.844,0.885,0.878,0.913,0.869,0.844,0.833,0.934
Samoa,WSM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2.185,5.093,7.39,5.652,5.213,3.087,6.639,2.132,0.486,3.556,-0.542,6.125,3.849,-3.732,0.107,0.66,3.85,7.984,1.406,-0.61,4.452,-3.108,-7.079,-5.306,7.992
Samoa,WSM,GDP per capita (current US$),NY.GDP.PCAP.CD,1401.716,1406.766,1435.345,1509.887,1778.842,2168.028,2527.763,2639.806,3011.101,3344.055,3250.953,3494.395,3789.627,3902.312,3989.899,3948.728,4048.467,4105.811,4261.64,4189.052,4308.301,4042.723,3857.69,3745.56,4139.03
Samoa,WSM,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1.161,4.067,6.509,5.029,4.758,2.74,6.327,1.726,-0.094,2.849,-1.257,5.309,2.961,-4.594,-0.801,-0.247,2.925,6.947,0.387,-1.591,3.365,-4.472,-8.708,-6.847,6.413
Samoa,WSM,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,0.265,0.967,3.838,8.05,0.116,16.313,1.857,3.7,5.577,11.566,6.325,0.777,5.235,2.049,0.61,-0.407,0.724,1.305,1.75,4.197,0.982,-1.569,3.133,10.962,8.119
Samoa,WSM,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,,,4.96,,,,,1.29,,,,,5.68,8.752,,8.72,,,9.4,,,,,5.048,
Samoa,WSM,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,
Samoa,WSM,Human capital index (HCI) (scale 0-1),HD.HCI.OVRL,,,,,,,,,,,,,,,,,,,,0.522,,0.548,,,
Samoa,WSM,Gini index,SI.POV.GINI,,,,40.7,,,,,,42.0,,,,,38.7,,,,,,,,,,
San Marino,SMR,GDP (current US$B),NY.GDP.MKTP.CD,1.109,1.005,1.077,1.168,1.464,1.724,1.786,1.908,2.186,2.393,2.056,1.881,1.814,1.605,1.679,1.674,1.419,1.468,1.529,1.655,1.616,1.541,1.855,,
San Marino,SMR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,9.049,2.179,5.578,0.311,3.873,4.549,2.425,3.83,7.109,-0.501,-10.321,-5.474,-8.315,-7.045,-0.784,-0.702,2.292,2.344,0.258,1.494,2.066,-6.648,8.463,,
San Marino,SMR,GDP per capita (current US$),NY.GDP.PCAP.CD,42004.948,37473.787,39415.163,41770.147,51198.425,59249.648,60520.792,63692.617,71970.059,77962.144,66200.673,59516.323,55815.285,48433.57,50435.367,50133.607,42281.811,43398.429,44885.518,48464.525,47287.398,45321.489,54982.452,,
